Company Name,ISO Country Code,Country,City,Address,NACE Rev. 2 Code principal,"NACE Principal Rev. 2, description ",Sector,Main activity,Description in English,Website,"Operating result [=EBIT]
mEUR 2021","Operating result [=EBIT]
mEUR 2020","Operating result [=EBIT]
mEUR 2019","Turnover
mEUR 2021","Turnover
mEUR 2020","Turnover
mEUR 2019",Operating margin 2019,Operating margin 2020,Operating margin 2021,Weighted Average Operating margin 2019-2021
"MASALVES - CALCADO UNIPESSOAL, LDA",PT,Portugal,FELGUEIRAS,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the wholesale distribution of men's and boys' clothing and furnishings,Wholesale,Engaged in the wholesale distribution of men's and boys' clothing and furnishings [source: Bureau van Dijk],"www.manuelalves.pt
manuelalves.pt",0.17523901,-0.07440242,0.17761898,7.55084647,6.78277055,9.77032307,0.01817943774504071,-0.010969325801534004,0.023207862945728786,0.011552284355184022
DAD & SONS S.R.L.,IT,Italie,NAPOLI,VIA TOLEDO 418,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.511304,-0.485622,0.42411,7.520678,4.790273,9.053324,0.04684577730787057,-0.10137668562939942,0.06798642356447118,0.02105346425282393
MARTA SRL,IT,Italie,MONTICELLO CONTE OTTO,VIA VENEZIA 5,4771.0,Commerce de détail d'habillement en magasin spécialisé,An Italy based enterprise engaged in the manufacture and distribution of clothing and other related products,Manufacturing; Wholesale,An Italy based enterprise engaged in the manufacture and distribution of clothing and other related products [source: Bureau van Dijk],www.martait.it,0.750299,0.607754,0.394475,7.498943,5.802365,7.1072,0.055503573840612344,0.1047424627716457,0.1000539676058346,0.08587242144305698
BB NEW LOOK D.O.O. MOSTAR,BA,Bosnie-Herzégovine,MOSTAR,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,"Retail sale of footwear;Retail sale of men's and women's assemblies;Trade in household goods;Importer and distributor of fashion brands for clothing and footwear: Bugatti, Fynch Hatton, Gant, Lacoste, MAC, Pepe Jeans, Pierre Cardin, Ralph Lauren, Esprit, s.Oliver, Marco Tozzi, Skechers, U.S. Polo Assn, Jack & Jones etc.",www.retrohome.ba,0.338714184701723,0.287068617852452,0.591232007210282,7.44454892358017,6.1435754473022,7.76953207063503,0.07609621812938326,0.04672663668165924,0.045498281786941555,0.05698260074072021
MAT - STAR BG EOOD,BG,Bulgarie,MIROVYANE,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail sale of footwear,Retail,Engaged in the retail sale of footwear [source: Bureau van Dijk],www.matstar.bg,1.65091288909307,0.592062810537166,1.16625133744372,7.44316811378661,5.96101926429432,8.13563843989676,0.14335093011563574,0.09932241187065781,0.22180244539084992,0.15827551559068448
EUROFESHN TREJD UV IZ SKOPJE DOO,MK,Macédoine du Nord,SKOPJE,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,trade in clothes,,0.762752295703766,0.492215755042181,0.412211679599378,7.42526117696643,6.20090948907812,6.27367806874689,0.06570494613883072,0.07937799381028508,0.10272396856151886,0.0837785127195741
G&G.PL SP. Z O.O. SP.K.,PL,Pologne,WARSZAWA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Primarily engaged in the wholesale of clothing and footwear products,Wholesale,"Trade: outwear, footwear",www.terranova-on-line.com,1.18825044585062,-0.1606702587662,0.506054862251916,7.39285759639308,6.97907370972697,18.5212798079768,0.027322888455794874,-0.02302171684220335,0.16072951904691882,0.046624668051307244
GIOIELLERIA WARGAS SISTI DEI F.LLI MELANI S.R.L.,IT,Italie,ANCONA,CORSO GIUSEPPE GARIBALDI 39,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the manufacture, repair and retail sale of jewelry products",Manufacturing,"Engaged in the manufacture, repair and retail sale of jewelry products [source: Bureau van Dijk]","wargasisti.com
gioielleriawargasisti.com",0.361417,0.247477,0.23936,7.383005,5.951011,6.169668,0.03879625289399689,0.041585707033645204,0.04895256064434468,0.04349198848791849
SKLEP JUBILERSKI SEZAM BOGDAN BUCZEK,PL,Pologne,STARY SACZ,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.jubilersezam.pl,1.17498483875016,1.12035523217943,1.24579971879061,7.35914990621979,6.16054438875206,6.98890126343927,0.17825401616527436,0.18185977755877838,0.15966312056737544,0.17266612819169297
GLN S.R.L.,IT,Italie,TARANTO,VIA PRINCIPE AMEDEO 54,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.044096,0.024177,0.054539,7.353558,5.846756,6.062036,0.0089968122921078,0.0041351135569878406,0.005996552961165195,0.0063757537372127505
MALALAN D.O.O.,HR,Croatie,ZAGREB,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,malalan.si,1.82674704954812,1.23929229855733,1.18947187349403,7.31874182717498,5.36111249575912,5.2904456035398,0.22483396723674137,0.231163270596852,0.24959850923628504,0.23680802429625827
SHOE HOUSE OY,FI,Finlande,PIRKKALA,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,"Yhtion toimialana on sijoitus-, kehitys- ja rahoitusyhtiona toimiminen, toimisto- ja hallinnollisten palveluiden tuottaminen, vuokraus, valitys ja kauppa seka liikkeenjohdon, sijoitustoiminnan, hallinnon ja markkinoinnin koulutus ja konsultointi, kiinteistojen, asunto-, kiinteisto-, loma- ja peliosakkeiden, osuuksien ja oikeuksien omistaminen, hallinnointi, osto, myynti ja vuokraus, arvopaperikauppa, isannointitoiminta, kiinteisto- ja siivouspalvelutoiminta, paivittaistavaroiden kauppa, vienti ja tuonti, tilitoimistotoiminta, kuljetuspalvelut, vaatteiden ja tekstiilien, kodin kayttotavaroiden, tietotekniikan, oheislaitteiden, ohjelmistojen ja tarvikkeiden osto, myynti, vuokraus, maahantuonti ja vienti seka alaan kuuluva konsultointi, mietojen alkoholijuomien ja oluiden maahantuonti ja vienti seka kauppa, ravintolatoiminta, vapaa-ajan tavaroiden vienti, tuonti, vuokraus, osto ja myynti, autojen osto, myynti, vuokraus, tuonti ja vienti. Lisaksi yhtion toimialaan kuuluu kenka- ja vaatetavaroiden maahantuonti, tukku- ja vahittaismyynti, huolinta seka tavaramerkkien rakentaminen, kenka- ja vaatealan seka muiden alojen franchising-toiminnan ja ketjukonseptien kehittaminen, tuotteistaminen, myyminen seka liiketoiminnan kaynnistaminen ja toiminnan yllapitaminen. Toimialana on lisaksi franchising- seka ketjutoiminnan ja vahittaiskaupan alan konsultointi ja koulutustoiminta.","www.clickshoes.fi
veska.fi",0.606,0.209,0.431,7.317,5.186,6.36,0.06776729559748428,0.04030080987273428,0.08282082820828209,0.06605524041774903
LUIGI VERGA OROLOGI & C. SRL,IT,Italie,MILANO,LARGO SETTIMIO SEVERO 2,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in providing repair and maintenance of watches and other personal goods,Services,Engaged in providing repair and maintenance of watches and other personal goods [source: Bureau van Dijk],www.vergaorologi.it,0.59436,0.175548,0.133569,7.242392,4.984883,6.643109,0.020106398976744173,0.03521607227290992,0.0820668088664629,0.0478780400017297
PICCINI UGO E FIGLIO - S.P.A.,IT,Italie,FIRENZE,VIA POR SANTA MARIA 9 R-11 R,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.ugopiccini.it,0.87904,0.169818,0.107263,7.232978,5.563982,5.049098,0.021243992491332114,0.030520947048354934,0.12153223748226526,0.06478299017071447
UNO-NK,ME,Monténégro,NIKSIC,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,"Engaged in the operation of a chain of shoe stores; Involved in the retail trade of footwear for men, women and children",Retail,Retail sale of footwear and leather goods in specialised stores,,1.318241,-0.040529,0.287707,7.232559,6.766765,9.438902,0.03048098179216184,-0.005989420350788006,0.18226481111318968,0.06678914180621007
MARDI SAS,FR,France,ANDREZIEUX BOUTHEON,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.dalery.com,0.450076,0.219725,0.457632,7.225204,6.342367,8.005857,0.05716215016081351,0.03464400593658487,0.06229249720838332,0.05226026202233599
TIGER STORES SPAIN 5 SL.,ES,Espagne,BILBAO,,4751.0,Commerce de détail de textiles en magasin spécialisé,,,,www.tiger-stores.es,1.084991,1.00023945,1.02261388,7.212067,6.52949454,7.50458333,0.13626524418911343,0.15318788366733208,0.15044105940779529,0.14627803533375794
OTTODISANPIETRO SA,ES,Espagne,A CORUNA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of clothing and accessories in Spain,Retail,Engaged in the retail sale of clothing and accessories in Spain [source: Bureau van Dijk],www.ottodisanpietro.com,0.99809785,1.08146151,0.17875252,7.17650378,6.64301502,6.73928731,0.026523950052516756,0.16279678831736255,0.13907856535679272,0.10984645061181525
GULBA TEKSTIL INSAAT MADEN TURIZM GIDA REKLAM SANAYI VE TICARET ANONIM SIRKETI,TR,Turquie,MERKEZ,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of outerwear and other related products,Retail,Subject is involved in retail trade of outerwear.,www.kasaba.com.tr,0.229383034531484,0.0291089214784494,0.0162644490802026,7.16523576660588,7.61379143884668,14.1128351215182,0.0011524579533565,0.003823183457578233,0.03201332684690445,0.009509819823336515
SOCIETE NANTAISE DE BIJOUTERIE,FR,France,NANTES,BP 1231,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Primarily engaged in the retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Primarily engaged in the retail sale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]",,0.669874,0.392233,0.061944,7.14875,5.674336,5.615952,0.011030008803494046,0.06912403495316456,0.09370505333100192,0.06096039283611216
MOVEM & CO,RS,Serbie,BEOGRAD (NOVI BEOGRAD),,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail distribution of clothing for men and women,Retail,Retail sale of clothing in specialised stores,www.movem.rs,0.521923752616846,0.246471425609087,0.248342295728915,7.14494536029789,5.00035517342051,5.4185385619874,0.04583196979921991,0.0492907837665634,0.07304796976013343,0.05788811138695932
L'ANGOLO DELLE ORE S.R.L.,IT,Italie,MEDE,CORSO CAMILLO BENSO DI CAVOUR 1,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.angolodelleore.com,1.094317,0.535405,0.382633,7.105167,5.628852,6.76538,0.056557503052304524,0.0951179743222952,0.15401706954952643,0.10320087301152206
ESPANSIONE SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,BARI,VIA PASQUALE FIORE 34,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,,0.48905,0.095952,0.075875,7.094521,5.241141,5.907186,0.0128445252951236,0.018307463966338627,0.06893347697469639,0.03622663522713121
S.C.A.R.ING.I. S.R.L.,IT,Italie,MISTERBIANCO,VIA CARLO MARX 174,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the operation and management of clothing stores,Retail,Engaged in the operation and management of clothing stores [source: Bureau van Dijk],www.scaringi.it,0.326318,-0.044147,0.15966,7.048399,6.254356,9.383482,0.017015005730282213,-0.007058600437838844,0.04629675476657891,0.019475728830656226
ARIDON MOLDOVA SRL,RO,Roumanie,BUCURESTI SECTORUL 1,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,1.05257623882111,-0.519636803639909,0.125591079587863,7.04592306745753,5.03267417477535,7.19721255218928,0.01744996117276822,-0.10325262188528324,0.14938798348261334,0.03416357194807052
PROJECT DISTRIBUTION,BE,Belgique,BRUXELLES,BOLLINCKXSTRAAT 254 B.1,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the wholesale distribution of the finest skateboarding products,Wholesale,Engaged in the wholesale distribution of the finest skateboarding products [source: Bureau van Dijk],www.projectdistribution.com,0.611578,0.064397,0.066512,7.038435,4.714967,5.482323,0.012132083425219565,0.013657995909621424,0.08689119101050162,0.04307837355260658
TORGOVYI DOM ORBI,RU,Fédération de Russie,KOSTROMA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Engaged in the wholesale of clothing, including underwear, and footwear",Wholesale,"Engaged in the wholesale of clothing, including underwear, and footwear [source: Bureau van Dijk]",orby.ru,0.187179515880468,0.185212115201366,0.132188073594966,7.03204324349336,5.62463491411013,9.48658286062914,0.01393421377718293,0.03292873546987685,0.02661808373457633,0.022787054908549022
VIKTORIYA,RU,Fédération de Russie,MOSCOW,"PROEZD KHLEBOZAVODSKII D. 7, STR. 9, E/POM/K/OF 8/XV/10A/10",4771.0,Commerce de détail d'habillement en magasin spécialisé,"Engaged in the retail of clothing products and accessories, specialising in fur products",Retail,"Engaged in the retail of clothing products and accessories, specialising in fur products [source: Bureau van Dijk]",alefmex.ru,0.214680049197763,0.185212115201366,0.37331303890705,6.97976370759761,6.45495660102627,13.2997335509676,0.02806921187378902,0.028693007040809418,0.03075749526650588,0.028921675653709948
PARABITA S.A.,GR,Grèce,ATHENS,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,"Imports and trade of women's wear, accessories, swimming suits, underwear and cosmetics (sales mainly via internet). Operation of a furnished villa",www.parabita.com,0.486499,-0.138452,0.04234,6.97133,5.038954,6.728303,0.006292820046897412,-0.02747633735096609,0.06978567934669569,0.02083332110366699
ANDROMEDA SRL,IT,Italie,PONTEDERA,PIAZZA MARTIRI DELLA LIBERTA' 1,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.casacapone.com,0.562211,0.194041,0.581248,6.894787,4.858957,4.72695,0.12296470239795215,0.03993470203584843,0.08154146023655263,0.08115556298782077
AMBROSIO OLBIA FLY SHOP S.R.L.,IT,Italie,OLBIA,CORSO UMBERTO I 175,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.ambrosiolacorte.it,0.100927,0.138149,0.142911,6.865362,4.2117,8.821868,0.01619963028238464,0.03280124415319229,0.014700899967110256,0.019196358799191716
ASKELAND AS,NO,Norvège,STAVANGER,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the manufacture and sale of watches,Manufacturing; Retail; Services,Engaged in the manufacture and sale of watches [source: Bureau van Dijk],www.askeland.no,0.807545093847292,0.493639281078973,0.313683319735612,6.84756596002605,5.50388213333842,5.528491087648,0.056739409499358184,0.08968929005381016,0.11793169990059064,0.09031729237517648
KL MOBERG SKOTOEYFORRETNING AS,NO,Norvège,PARADIS,POSTBOKS 6083,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,"Engaged in the operation of a chain of shoe stores; Involved in the retail trade of footwear for men, women and children",Retail,"Engaged in the operation of a chain of shoe stores; Involved in the retail trade of footwear for men, women and children [source: Bureau van Dijk]",,0.633262707782071,0.0253172845918188,0.215239071686718,6.82924678906113,4.88212783853254,6.50502558528647,0.03308812069449212,0.005185707017337879,0.09272804561645233,0.047968811282635464
NAHKAPAIKKA OY TOIVONEN,FI,Finlande,TUURI,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail distribution of footwear and leather goods,Retail,"Yhtion toimialana on nahka-alan tuotteiden ja tarvikkeiden, laukkujen ja kenkien, seka pukeutumisen vahittais- ja tukkukauppa, seka maahantuonti. Yhtio voi omistaa arvopapereita, osakkeita ja kiinteistoja, seka kayda niilla kauppaa.",www.nahkapaikka.fi,0.612,0.692,0.982,6.805,6.745,8.9,0.11033707865168539,0.10259451445515196,0.0899338721528288,0.10182628062360799
VESCHETTI GIOIELLI DUE S.R.L.,IT,Italie,BRESCIA,CORSO PALESTRO 10/A,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.veschetti.com,0.961078,0.601471,0.276667,6.800021,5.467415,5.536273,0.04997351106059979,0.11001012361417599,0.14133456352561263,0.10330521578396949
SAJLILA KUNDLANI SL,ES,Espagne,SAN BARTOLOME DE TIRAJANA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Engaged in the retail sale of apparel, accessories and other textile products",Retail,"Engaged in the retail sale of apparel, accessories and other textile products [source: Bureau van Dijk]",www.mosfashion.es,0.77922293,-0.19648411,1.02097586,6.73029707,4.07166594,8.91372493,0.1145397539208112,-0.04825644168637273,0.1157783856931593,0.0813420604383942
BIAGINI 1863 - S.P.A.,IT,Italie,PERUGIA,VIA GUGLIELMO CALDERINI 13,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"www.biagini1863.it
biagini1863.com",1.46347,0.937406,0.893299,6.686141,5.20727,5.933371,0.15055505546509731,0.18001870461873495,0.21888111542966265,0.18478797799849686
AKCAN TOPTAN VE PERAKENDE EV TEKSTILI TUHAFIYE YUN IPLIK ITHALAT IHRACAT SANAYI VE TICARET,TR,Turquie,MAMAK,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail trade of clothing apparels,Retail,"Subject is involved in wholesale and retail trade of home textile and haberdashery products such as wool & yarn, duvet cover sets, blankets, sleeping sets, quilts, pillow, socks, underwear, bathrobes, pyjamas, buttons, etc.",www.akcan.com.tr,0.624913848535151,0.736109148254697,1.34660248080431,6.68008339407847,7.63037232685723,10.9177678369067,0.12334045758439932,0.09647093440824046,0.09354880944886153,0.10732525305978077
DEDICATED SWEDEN AB,SE,Suède,STOCKHOLM,ALSTAVIKSVAGEN 3,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,"Foremalet for bolagets verksamhet ar handel med klader,bijouterier, sportartiklar och liknande varor, forvaltning av ochhandel med vardepapper och darmed forenlig verksamhet.",www.tshirtstoreonline.com/sv/start,0.3699486853735,0.143608340611279,0.241221445450494,6.67675806686627,4.99918472594279,4.42765792036214,0.05448059669224952,0.028726352092179608,0.05540843050902024,0.04687016803750832
EMPORIO GIGLIO CALZATURE ED ABBIGLIAMENTO SOCIETA' A RESPONSABIL TA' LIMITATA S.R.L. IN SIGLA EMPORIO GIGLIO S.R.L.,IT,Italie,COSENZA,PIAZZA PRIMO MAGGIO 11/12,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the operation and management of shoe stores,Retail,Engaged in the operation and management of shoe stores [source: Bureau van Dijk],www.giglioluxury.com,0.234603,0.051581,0.151008,6.654414,5.55931,6.660542,0.022672028792851993,0.009278309718292379,0.035255245615917495,0.023163390830668595
"PETIT PIED - COMERCIO DE CALCADO, VESTUARIO E ACESSORIOS, LDA",PT,Portugal,BARREIRO,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.petitpied.pt,0.02928534,0.02822979,0.08807182,6.64038899,5.65366345,9.15514669,0.009619924506092212,0.004993185436250189,0.004410184409994933,0.006787523819310077
VESCHETTI GIOIELLI S.R.L.,IT,Italie,BRESCIA,CORSO MAGENTA 27/E,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"www.veschetti.it
www.veschetti.com",1.234071,0.40453,0.291922,6.610909,4.92762,6.210943,0.04700123636620075,0.08209439851287234,0.18667190850758947,0.10876509453351627
ZHAKKARD,RU,Fédération de Russie,MOSCOW,,4751.0,Commerce de détail de textiles en magasin spécialisé,Engaged in the retail distribution of ready-made clothing,Retail,Engaged in the retail distribution of ready-made clothing [source: Bureau van Dijk],www.gakkard.ru,0.147556880582342,0.0966103457375557,-0.237084407422365,6.57482607936934,5.27537935845853,7.60849991922675,-0.03116046657544814,0.018313440450998263,0.02244270476527886,0.00036399229895142427
PUNTO SCARPE S.R.L.,IT,Italie,SONA,VIA DEL COMMERCIO 1,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail distribution of footwear products and accessories,Retail,Engaged in the retail distribution of footwear products and accessories [source: Bureau van Dijk],www.puntoscarperovato.com,1.195028,0.747769,1.017889,6.559136,4.984922,6.443601,0.15796896797303248,0.1500061585717891,0.18219289857688575,0.16459540399337122
VENDRELL JOYERO SL,ES,Espagne,BARCELONA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the buying, selling and distribution of all kinds of jewelry and watches",Retail,"Engaged in the buying, selling and distribution of all kinds of jewelry and watches [source: Bureau van Dijk]",www.unionsuiza.com,0.63240003,0.03953542,0.29300343,6.53008374,5.55824301,7.09723607,0.041284160074444305,0.007112934776128114,0.09684409192584106,0.0502950520166184
BOSIO FASHION SRL,IT,Italie,SOVERE,VIA PAPA GIOVANNI PAOLO I 9,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,"www.bosioabbigliamento.it
www.bosiofashion.it",0.124526,-0.142322,0.092935,6.515089,4.406941,6.402537,0.014515339778590894,-0.03229496378553741,0.01911347642372959,0.004337135814130305
COPPO GIAN PIERO S.R.L.,IT,Italie,MILANO,VIA DANTE ALIGHIERI 69,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.coppogioielli.it,0.669325,0.171587,0.137441,6.456286,4.867895,4.193071,0.03277812371886858,0.035248706062887554,0.10367028350354986,0.0630493724017629
META SP. Z O.O. SP.K.,PL,Pologne,OLSZANY,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail sale of footwear and leather goods,Retail,Engaged in the retail sale of footwear and leather goods [source: Bureau van Dijk],www.meta.com.pl,0.291843356210017,0.312667359164454,0.401984293081073,6.4268604367173,5.88495478161058,7.72044235889468,0.052067520796648274,0.053129950996647066,0.045409941461103866,0.05024371339953052
MICHAEL SANDSTROM AKTIEBOLAG,SE,Suède,VIMMERBY,STORA TORGET 4,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail trade of clothing apparels,Retail,Bolaget skall bedriva herr- och damkonfektionsrorelse jamtedarmed forenlig verksamhet.,www.michaelsandstrom.se,0.283002745168593,0.0107884127885621,0.0989902272204609,6.13887665510705,6.55770269600969,10.4954549857742,0.009431723289236598,0.0016451512501667335,0.04610008655788148,0.016936047069955794
MATTY SRL,IT,Italie,MODICA,CORSO SANDRO PERTINI 32,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,viaggidamatty.com,0.051546,0.069226,0.065153,6.408771,4.028263,4.908393,0.01327379449852528,0.017185074559431694,0.008043039765346587,0.012115987388294898
FATTORI EUR SRL,IT,Italie,ROMA,VIALE EUROPA 83,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail distribution of a range of jewelry and other related products; and provision of engraving, personalization, and customization services, as well as jewelry repair services",Retail; Services,"Engaged in the retail distribution of a range of jewelry and other related products; and provision of engraving, personalization, and customization services, as well as jewelry repair services [source: Bureau van Dijk]",www.fattorieur.it,0.294406,0.344733,0.321393,6.37028,5.10845,8.854348,0.036297760151283866,0.0674828959860623,0.046215550964792754,0.047239871897407755
L.A. RETAIL SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,VIAREGGIO,VIA ANTONIO FRATTI 250,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of a range of clothing and footwear products,Retail,Engaged in the retail sale of a range of clothing and footwear products [source: Bureau van Dijk],"mail.talamoni.net
www.talamoni.net",0.129087,-0.197071,0.19789,6.367823,4.97688,7.045668,0.028086761964940726,-0.0395972979055151,0.020271763206986128,0.0070638052924544064
PL-CC SP. Z O.O.,PL,Pologne,GOSPODARZ,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.pakolorente.eu,1.0640756646316,-0.281443989039848,0.198765411389358,6.34313488370623,5.07271350045243,8.06078124726419,0.024658330910148258,-0.05548194058559513,0.16775233132199632,0.050388445308718166
TRITON,RU,Fédération de Russie,YAKUTSK,UL. LERMONTOVA D. 25,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Operates as other miscellaneous store retailer,Retail,Operates as other miscellaneous store retailer [source: Bureau van Dijk],www.triton.ru,0.872102046624793,1.43691066862001,1.25250104976499,6.32853348971177,6.24058929699362,8.34938869242164,0.15001110810685198,0.23025240089301122,0.1378047612519646,0.17025655809991805
VALENTI MULTISTORE S.R.L.,IT,Italie,ROGNO,VIA SANTA RITA DA CASCIA 5,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Engaged in the wholesale and retail distribution of a general line of new clothing for men, women, and children",Wholesale; Retail,"Engaged in the wholesale and retail distribution of a general line of new clothing for men, women, and children [source: Bureau van Dijk]",www.tankfashion.com,0.529459,-0.264861,0.02976,6.304052,4.059482,5.666929,0.005251521591323979,-0.06524502387250393,0.08398709274606236,0.018362414111183188
JOYERIA AURELIO MARCOS SL,ES,Espagne,MALAGA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.joyeriamarcos.com,0.87449766,0.5988444,0.68874137,6.29389456,4.91321633,5.35041327,0.12872676095168253,0.12188439502316806,0.13894380524862177,0.13058011627264932
TEBRO SRL,IT,Italie,ROMA,VIA DEI PREFETTI 46,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in retail trade of articles of knitwear for men and women and household linen,Retail,Engaged in retail trade of articles of knitwear for men and women and household linen [source: Bureau van Dijk],"www.tebro.it
tebro.it",0.158601,0.154431,0.169714,6.353038,5.117695,5.81014,0.029209967401818204,0.03017588973160769,0.024964591743351763,0.027935278501265533
"ANTONIO RODRIGUES MOTA & FILHOS, LDA",PT,Portugal,PONTA DELGADA,,4751.0,Commerce de détail de textiles en magasin spécialisé,Operates as a drug store engaged in the retail sale of pharmaceutical goods,Retail,Operates as a drug store engaged in the retail sale of pharmaceutical goods [source: Bureau van Dijk],www.euromotas.com,0.21822817,0.04806103,0.06211297,6.27612727,6.01704366,6.7902016,0.009147441218829204,0.007987482344444215,0.034771151159272144,0.0172088119897956
PRZEDSIEBIORSTWO PRODUKCYJNO-HANDLOWE ELWIX SP. Z O.O.,PL,Pologne,LUBLIN,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.elwix.pl,0.745483625251816,0.0782752542707129,0.393546138823977,6.27289240676448,4.72296838926501,6.64035861398647,0.0592657959759971,0.016573317418051597,0.11884208701681398,0.06902301394907653
FCR FRANCONVILLE,FR,France,FRANCONVILLE,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.642163,0.209877,0.592085,6.240872,5.855236,7.184589,0.08241042041514135,0.03584432805099573,0.10289635807303851,0.0749000412173896
OLIMPINVEST,RU,Fédération de Russie,SOCHI,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.736524655058801,0.44544671971092,0.255921171961623,6.23779599106114,4.8254981378357,7.95278133400803,0.03218008407539658,0.09231103338705438,0.11807450197381454,0.07561457933506188
SAVVA,RU,Fédération de Russie,SAINT-PETERSBURG,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,fondsavva.ru,0.350578319933836,0.0531809176525184,0.792668306863493,6.1732992778749,4.40716585404884,8.24188972166172,0.09617555362093297,0.01206691996936339,0.05678945797918925,0.06356417960221064
PIRETTI ANTICHITA' S.R.L.,IT,Italie,BOLOGNA,GALLERIA CAMILLO BENSO CONTE DI CAVOUR 7/F,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.piretti.it,0.338482,0.366501,0.309078,6.156991,5.958897,6.586853,0.04692347013057678,0.06150483889887676,0.05497523059559451,0.0542199135410152
